gbifID,identifier,references,VF,institutionID,collectionID,datasetID,institutionCode,basisOfRecord,informationWithheld,occurrenceID,catalogNumber,recordNumber,recordedBy,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,associatedMedia,associatedReferences,associatedTaxa,otherCatalogNumbers,organismID,eventDate,Date_2,Year_2,Month_2,Day_2,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,fieldNotes,country,countryCode,stateProvince,county,municipality,locality,verbatimElevation,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,taxonID,scientificName,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,Decade,DOY
1990616172,19948285,https://www.inaturalist.org/observations/19948285,YES,,,,iNaturalist,HumanObservation,Coordinate uncertainty increased to 28902m at the request of the observer,https://www.inaturalist.org/observations/19948285,19948285,,Colin Barrows,,,,,wild,,,,,,,2019-01-27T10:01:00-08:00,2019-01-27,2019,01,27,18:01:00Z,,,,,,2019/01/27 10:01 AM PST,,,,US,California,,,,,33.85533667,-116.2903018,,28902,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,27
1990616479,19948576,https://www.inaturalist.org/observations/19948576,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/19948576,19948576,,Colin Barrows,,,,,wild,,,,,,,2019-01-28T10:29:00-08:00,2019-01-28,2019,01,28,18:29:00Z,,,,,,2019/01/28 10:29 AM PST,,,,US,California,,,,,33.81265833,-116.3522133,,,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,28
1993738681,20056990,https://www.inaturalist.org/observations/20056990,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20056990,20056990,,Lynn,,,,,wild,,,,,,,2019-01-31T09:46:00-08:00,2019-01-31,2019,01,31,17:46:00Z,,,,,,2019/01/31 9:46 AM PST,,,,US,California,,,,,34.05051047,-116.5666362,,300,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,31
2005279403,20025229,https://www.inaturalist.org/observations/20025229,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20025229,20025229,,larry-heronema,,,,,wild,,,,,,,2019-02-01T12:27:40-08:00,2019-02-01,2019,02,01,20:27:40Z,,,,,,Fri Feb 01 2019 12:27:40 GMT-0800 (PST),,,,US,California,,,,,33.66453,-115.8037167,,0,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,32
1993747936,20083954,https://www.inaturalist.org/observations/20083954,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20083954,20083954,,Peri Lee,,,,,wild,,,,,,,2019-02-01T16:54:04-08:00,2019-02-01,2019,02,01,00:54:04Z,,,,,,2019-02-01 4:54:04 PM PST,,,,US,California,,,,,33.87781525,-116.4584579,,,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,32
2430365396,680178,https://cch2.org/portal/collections/individual/index.php?occid=680178,YES,,3818e1d3-b6a4-11e8-b408-001a64db2964,,RSA,PreservedSpecimen,,1433b2c9-52ed-4ead-8a5b-6b8f805ab70c,,16212,J. André,,,flowers,,Native; Native/naturalizing,,,,,RSA accession #: 778139,,2011-02-02,2011-02-02,2011,02,02,,33,,2011,2,2,,Sandy soils ramped upon rocky slopes,,United States,,California,Riverside,,"Coachella Valley; west of Palm Springs along Hwy. 111 (south side) at base of San Jacinto Mts. at Windy Point, approx. 5.5 miles from Jct. with I-10; White Water 7.5'",848ft.,34.95,-116.6011333,,,,202825,Chaenactis fremontii,Asteraceae,Chaenactis,,fremontii,,Species,A. Gray,2010,33
2422472839,1644390,https://cch2.org/portal/collections/individual/index.php?occid=1644390,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-226911,,16212,Jim André,,,Flowering,,,,,,,UCR-226911,,2011-02-02,2011-02-02,2011,02,02,,33,,2011,2,2,2011-2-2,"Sandy soils ramped upon rocky slopes with Larrea tridentata, Ambrosia dumosa, Atriplex hymenelytra, Croton californicus, Chaenactis fremontii.",,United States,,California,Riverside,,west of Palm Springs along Hwy 111 (south side) at base of San Jacinto Mtns at Windy Point 5.5 mi from junction with Hwy I-10,,33.88528,-116.60013,,,,202825,Chaenactis fremontii,Asteraceae,Chaenactis,,fremontii,,Species,A. Gray,2010,33
1993745987,20078493,https://www.inaturalist.org/observations/20078493,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20078493,20078493,,Irmela Levin,,,,,wild,,,,,,,2019-02-03T16:02:33-08:00,2019-02-03,2019,02,03,00:02:33Z,,,,,,Sun Feb 03 2019 16:02:33 GMT-0800 (PST),,,,US,California,,,,,33.79947167,-116.4047917,,5,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,34
2424884785,442053,https://cch2.org/portal/collections/individual/index.php?occid=442053,YES,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,SD,PreservedSpecimen,,{21F945C0-77AE-4F35-8633-D05C75693ED0},,34,Bill Sullivan,,,FL,,,,,,desert scrub,SD161337,,2005-02-04,2005-02-04,2005,02,04,,35,,2005,2,4,"Feb 04, 2005",sandy soil in and around the bed of Coyote Creek,,United States,,California,San Diego,,"Borrego Springs, Anza-Borrego Desert SP, Coyote Creek stream bed south of intersection of Coyote Cyn Jeep Trail with Horse Trail north of Horse Camp (known as First Crossing)",,33.3542,-116.3958,WGS84,,,202825,Chaenactis fremontii,Asteraceae,Chaenactis,,fremontii,,Species,A. Gray,2000,35
1993750584,20093675,https://www.inaturalist.org/observations/20093675,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20093675,20093675,,njferguson,,,,,wild,,,,,,,2019-02-04T15:05:54-08:00,2019-02-04,2019,02,04,23:05:54Z,,,,,,Mon Feb 04 2019 15:05:54 GMT-0800 (PST),,,,US,California,,,,,33.28006713,-116.1487108,,5,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,35
1993748792,20085810,https://www.inaturalist.org/observations/20085810,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20085810,20085810,,Rod,,,,,wild,,,,,,,2019-02-04T12:48:32-08:00,2019-02-04,2019,02,04,20:48:32Z,,,,,,2019-02-04 12:48:32 PM PST,,,,US,California,,,,,33.81131077,-116.3050077,,5,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,35
2422309916,1470398,https://cch2.org/portal/collections/individual/index.php?occid=1470398,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-102918,,2636,George K. Helmkamp,,,Flowering,,,,,,,UCR-102918,,1998-02-05,1998-02-05,1998,02,05,,36,,1998,2,5,1998-2-5,"Creosote bush scrub, w/ much Encelia farinosa.",,United States,,California,Riverside,,"Palm Springs, 1.1 miles west of CA Hwy 111 on Tramway Rd; Colorado Desert, Coachella Valley",,33.855,-116.56333,,,11S 3E 4N,202825,Chaenactis fremontii,Asteraceae,Chaenactis,,fremontii,,Species,A. Gray,1990,36
2005283808,20198544,https://www.inaturalist.org/observations/20198544,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20198544,20198544,,desertsolitude,,,,,wild,,,,,,,2019-02-07T12:13:36-08:00,2019-02-07,2019,02,07,20:13:36Z,,,,,,Thu Feb 07 2019 12:13:36 GMT-0800 (PST),,,,US,California,,,,,33.67708667,-116.4327867,,6,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,38
2424886523,442125,https://cch2.org/portal/collections/individual/index.php?occid=442125,YES,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,SD,PreservedSpecimen,,{DB8353F0-FFD1-451B-B3CC-1A9FA02377A7},,262,Melvin M. Sweet,,,FL,,,,,,Creosote Desert Scrub,SD178818,,2006-02-09,2006-02-09,2006,02,09,,40,,2006,2,9,"Feb 09, 2006",Sandy wash,,United States,,California,San Diego,,"Anza-Borrego Desert State Park. Sheep Canyon, S of Coyote Canyon, near Sheep Canyon Primitive Camp (9.5 mi NW of Borrego Springs).",,33.3671,-116.4821,WGS84,,,202825,Chaenactis fremontii,Asteraceae,Chaenactis,,fremontii,,Species,A. Gray,2000,40
2422470930,1643428,https://cch2.org/portal/collections/individual/index.php?occid=1643428,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-226863,,15943,Jim André,,,Flowering,,,,,,,UCR-226863,,2011-02-09,2011-02-09,2011,02,09,,40,,2011,2,9,2011-2-9,"Sandy hills of deep sand, with Ambrosia dumosa, Larrea tridentata, Hilaria rigida, Encelia farinosa.",,United States,,California,Riverside,,"Coachella Valley, along Varner Road between Desert Hot Springs and Palm Desert, 2 mi north of Hwy I-10",,33.8776,-116.46412,,,,202825,Chaenactis fremontii,Asteraceae,Chaenactis,,fremontii,,Species,A. Gray,2010,40
2005370922,20445618,https://www.inaturalist.org/observations/20445618,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20445618,20445618,,Rick,,,,,wild,,,,,,,2019-02-09T15:53:07-08:00,2019-02-09,2019,02,09,23:53:07Z,,,,,,Sat Feb 09 2019 15:53:07 GMT-0800 (PST),,,,US,California,,,,,33.66531167,-116.396745,,5,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,40
2005307896,20262945,https://www.inaturalist.org/observations/20262945,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20262945,20262945,,larry-heronema,,,,,wild,,,,,,,2019-02-09T10:10:23-08:00,2019-02-09,2019,02,09,18:10:23Z,,,,,,Sat Feb 09 2019 10:10:23 GMT-0800 (PST),,,,US,California,,,,,33.91886167,-116.3741967,,0,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,40
2005303811,20252732,https://www.inaturalist.org/observations/20252732,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20252732,20252732,,aspring,,,,,wild,,,,,,,2019-02-09T12:05:19-08:00,2019-02-09,2019,02,09,20:05:19Z,,,,,,Sat Feb 09 2019 12:05:19 GMT-0800 (PST),,,,US,California,,,,,33.80069667,-116.3009867,,5,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,40
2005297100,20235706,https://www.inaturalist.org/observations/20235706,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20235706,20235706,,arbyreed,,,,,wild,,,,,,,2019-02-09T12:15:57-08:00,2019-02-09,2019,02,09,20:15:57Z,,,,,,Sat Feb 09 2019 12:15:57 GMT-0800 (PST),,,,US,California,,,,,33.80068051,-116.3010215,,5,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,40
2005297044,20235505,https://www.inaturalist.org/observations/20235505,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20235505,20235505,,jbwdds,,,,,wild,,,,,,,2019-02-09T12:03:42-08:00,2019-02-09,2019,02,09,20:03:42Z,,,,,,Sat Feb 09 2019 12:03:42 GMT-0800 (PST),,,,US,California,,,,,33.8003674,-116.3010689,,5,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,40
2005296948,20235253,https://www.inaturalist.org/observations/20235253,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/20235253,20235253,,elizevz,,,,,wild,,,,,,,2019-02-09T11:59:26-08:00,2019-02-09,2019,02,09,19:59:26Z,,,,,,Sat Feb 09 2019 11:59:26 GMT-0800 (PST),,,,US,California,,,,,33.80059992,-116.3009276,,5,,50198,Chaenactis fremontii,Asteraceae,Chaenactis,,,,species,,2010,40
